archive_id,english
biostor-93489,True
report1954brit,True
topographyandge04barrgoog,True
bulletinofmuseum53harv,True
whitemarkedtusso00feltrich,True
ecologyofinlandw00reid,True
gov.uspto.patents.application.09918873,True
mount1954msms,True
annualreportofc190910harv,True
bulletinofscient10deni,True
museumbull1361371910newy,True
seasidestudiesi02agasgoog,True
elementsofcompar78gege,True
s3annalsmagazine03londuoft,True
b28105151,True
verslagenenmede08natugoog,False
geologyofminneso97minn,True
studiesinevoluti00beecrich,True
proceedingsoflin76linn,True
monthlymicrosco06unkngoog,True
illustratedencyc18kond,True
quarterlyjourna271871geol,True
biostor-118265,True
jstor-1627592,True
palontologyofnew21851hall,True
antarcticbibliog25doum,True
biostor-93707,True
zoologischeranze08deut,True
presidentsrepor1921univ,True
smithsonianmisc09instgoog,True
biostor-106049,False
bulletindumuseu12museb,False
bub_gb_V6cPAAAAIAAJ,True
reportonprogress1940unit,True
RecordsSouthAus25Sout,True
jstor-1635145,True
annualreportofc190506harv,True
jstor-2448855,True
internationpaleo1906royauoft,True
biostor-107275,True
biostor-91391,True
jstor-1759793,True
geologicalobser01woogoog,True
manualofgeologyp00philrich,True
bulletinmuseumc02zoolgoog,True
palaeontology24341981pala,True
handbookonlimest91lama,True
CUbiodiversity18106,True
museumbulletin1521911newy,True
storyofanimallif00lindrich,True
bibliographynor03nickgoog,True
jstor-30066351,True
historyoffisheri00thom_0,True
collectedpapers00gravgoog,True
publicationsinzo81nati,True
s6annalsmagazine06londuoft,True
bulletinofzoolog46inte,True
reportonpresen47carp,True
introductiontoan00maca,True
jstor-2449624,True
PaleontologicalInventoryAssessmentPublicLandsAdministeredBLMAK,True
pereports09canauoft,True
in.ernet.dli.2015.280771,True
cbarchive_133893_benthiccommunityorganizationof1949,True
jstor-1632866,True
cihm_15204,True
journalcin0506cincuoft,True
b21298798,True
LichtbilderInWoodburyDruck1905Images,False
proceedingsunit22integoog,True
americanjournal158unkngoog,True
cbarchive_133976_theembryologyofabrachiopodtere1838,True
acourseininvert02pratgoog,True
biostor-93057,True
biostor-80201,False
cbarchive_39498_vermiculariidae1913,True
gayana6412000univ,True
bulletinofzoolog17inte,True
microscopydrink00bunkgoog,True
cbarchive_33693_restofverrill1871,True
cu31924074095484,True
limnology030682mbp,True
jstor-1639393,True
coastalplainnor00survgoog,True
bub_gb_JYZVFnApPgoC,True
cu31924012281071,True
addressesdeliver1947nati,True
pcreports07canauoft,True
proceedingsofind1910indi,True
acontributionto02survgoog,True
cu31924067471833,True
b2130810x,True
in.ernet.dli.2015.92825,True
jstor-1627888,True
panamericangeolo31889desm,True
cu31924001567506,True
manualgeology00lyelrich,True
threecruisesuni00agasgoog,True
jstor-30056704,True
textbookofcompar00kaysuoft,True
DTIC_ADA037877,True
biologyofseasofu00zenk,True
cbarchive_52590_pycnogonidafromthecoastofcalif1906,True
freshwaterbiolog00ward,True
biostor-116563,True
journalofentosep191911claruoft,True
universityofcali6190811univ,True
arbejderfradenbo75kben,False
jstor-2447749,True
reportofbritisha84brit,True
lowerdevonianfen15mcki,True
DTIC_ADA052481,True
in.ernet.dli.2015.68379,True
listofdevonianfo28sloc,True
journalpr757619411942roya,True
occasionalpapers15sand,True
DTIC_AD0447263,True
Fieldnotesmaps100CoopA,True
cbarchive_101247_thebiotaofthesanbernardinomoun1906,True
trepostomatousbr00frit,True
foldtanikozlony8019magy,False
introductiontoz00davegoog,True
cbarchive_55024_thehydroidsofthepacificcoastof9999,True
SearchForThePastNew,True
boletindelasocie3941196467soci,False
biostor-91020,True
actazoologicaacademiaescientiarumhungaricae0008,False
gayana2533197375univ,False
courseininverteb1859prat,True
opinionsdeclara151957inte,True
in.ernet.dli.2015.232250,True
graduateschool0811indi,True
jstor-108601,True
b2813378x,True
reportprogress07penngoog,True
4742335.0001.001.umich.edu,True
journaloflinn34191822lin,True
allanhancockatla03alla,True
studentselement03lyelgoog,True
inorganicconstit00clar,True
cbarchive_104860_nautilusv80373799999,True
notesonbritishhy00ruffrich,True
guidetolocalitie00grabuoft,True
stratigraphyofar00andr,True
smithsonianmisce911947smit,True
jstor-4061408,True
biostor-106037,False
palmerpeninsula00schme,True
biostor-100744,False
pubmed-PMC3994645,True
reportofscientif41scotrich,True
marylandgeologi18survgoog,True
veliger3121961berk,True
dli.zoological.records.107.01,True
reportonprogress1941unit,True
lecturesoncompa01owengoog,True
papersfromtortu01biolgoog,True
biostor-79948,True
journalofgeology91901univers,True
in.ernet.dli.2015.156249,True
reportsdealingw01survgoog,True
bibliographynor00nichgoog,True
bulletinofgeo25141914geol,True
DTIC_ADA076974,True
generalguide35amer,True
biographicalmemo011919mbp,True
palaeontology18341975pala,True
kunstformenderna00haec,False
RecordsSouthAus29Sout,True
jstor-4061489,True
annualreportyork1900york,True
DTIC_ADA193879,True
londonedinburgh21unkngoog,True
in.ernet.dli.2015.45557,True
annotationescon01zrgoog,False
mobot31753003646079,False
startcollectingf00daes,True
RogickStudiesOnMarineIX1957,True
cu31924004931766,True
invisibleworldre00mant,True
biostor-92065,True
cu31924074095252,True
skrifterdetkonge1911kong,False
biostor-101992,True
lowerpeninsula00survgoog,True
danishingolfexpe63danirich,True
jstor-30067889,True
observationsonb00davegoog,True
cbarchive_133885_reassessmentoftheordovicianbra1981,True
jstor-2449843,True
biostor-93394,True
cu31924057840294,True
planktonofillino02koforich,True
illustrationsofz00smitrich,True
revuesuissedezoo1173schw,False
cbarchive_131855_onthelowersiluriantrentonfauna1878,True
bulletinsofameri542451968pale,True
microtomecumvade00leearich,True
bulletinofbure3121911unit,True
op1254240-1001,True
bulletinsofameri542391968pale,True
reportonprogress00illi,True
annualreportofc188586harv,True
cbarchive_133988_fossilsfromthehindukhoosh1864,True
proceedingsoflin18981902linn,True
jstor-2447360,True
bulletinofbritis17zoollond,True
lifeonearthitsor00philrich,True
cbarchive_33902_comparisonofrecentandpastpatte1980,True
notesonmethodsfo00russ,True
onmolecularmicro02somerich,True
reminiscencesamo00westuoft,True
biostor-97520,True
ecologydistribut00buscpdf,True
biostor-93153,True
in.ernet.dli.2015.228311,True
miocene02mary_0,True
laboratoryguide00pillgoog,True
internationpaleo1907royauoft,True
biostor-106940,True
annualreportyork1893york,True
thisgreatwidesea00coke,True
zoo_text,True
memoirsmuseumvi58musea,True
in.ernet.dli.2015.189890,True
abiologicalsurve02unit,True
latepaleozoicpe01newegoog,True
biostor-78191,True
cbarchive_120220_thebirdsofottawa1887,True
biostor-92082,True
bulletinofbritis02bri,True
cbarchive_108605_classcephalopodacuv1885,True
quarterlyjournal61866lond,True
generalembryolog031951hubr,True
jstor-30055071,True
marinebiologyinb00fras,True
annotationescon00zrgoog,False
b28108784,True
principlesofstra00grab,True
wondersgeolfam02mantrich,True
contributionston04agas,True
proceedings721928unit,True
marineinvertebra00mcin,True
biostor-89033,True
abiologicalsurve11unit,True
jstor-1627889,True
wissenschaftlich14l1chun,False
technologyquart15techgoog,True
naturalistsguide03mayn,True
biostor-88906,True
handbookofzoolog01hoev,True
aet7172.0001.001.umich.edu,True
gov.uspto.patents.application.10077727,True
bulletinofzoolog11inte,True
studentselements00lyel,True
naturalhistory00berngoog,True
in.ernet.dli.2015.222584,True
bulletinofscient0110deni,True
RecordsSouthAus27Sout,True
dicninternational1907royauoft,True
americangeologi41wincgoog,True
thebiologyoftwin00jame,True
biostor-103929,True
annualreportonn01regegoog,True
elementederpalae00hoer,False
jstor-20164938,True
bulletindumuseu9musee,False
upperordovicianr00nickrich,True
freshwaterbiolo00whipgoog,True
generalembryolog141971hubr,True
biostor-118193,True
reportofgeologic00indirich,True
bulletinofzoolog54inte,True
geologicalrecord1875whituoft,True
seashore00dunc,True
beitrgezurkenn01mich,False
freshwaterbiolog00kofo_0,True
cbarchive_37960_proceedingsofthebostonsocnathi9999,True
in.ernet.dli.2015.358260,False
cu31924004542076,True
vademecummicro00leeauoft,True
microscopydrink01whipgoog,True
jstor-1626962,True
studiesinevoluti00beec,True
biostor-100762,False
livingworldwhenc00connrich,True
professionalpap88sgoog,True
jstor-1626963,True
pennsylvanianfau205wanl,True
jstor-3221707,True
b28136925,False
pubmed-PMC3293203,True
biostor-93797,True
biostor-105174,True
ecologyofinlandw00geor,True
guidetofossilrep8190bmnh,True
cbarchive_132078_thefaunaofthedevonianformation1893,True
annualreport09survgoog,True
postilla1511971peab,True
in.ernet.dli.2015.206046,True
jstor-1764172,True
jstor-2447659,True
biostor-118548,True
methodsofstudyin1869agas,True
in.ernet.dli.2015.229800,True
jstor-3623705,True
bub_gb_BuUZAAAAMAAJ,True
developmentofsom00beecrich,True
biostor-90013,True
jstor-2452247,True
biostor-102781,True
biostor-95174,True
cu31924004583526,True
biostor-103928,True
jstor-2455111,True
zoologyofinverte00macarich,True
chigakuzasshi01japgoog,False
jstor-30063596,True
in.ernet.dli.2015.21791,True
naturalhistoryof21852hall,True
biostor-88758,True
geologicalsurvey04illirich,True
annalsmagazineof251850lond,True
annalsmagazineof4151875lond,True
bulletinofzoolog38inte,True
floridascienti3921976flor,True
invertebratezool00barn,True
cbarchive_125608_journalofshellfishresearch23371981,True
undersea00burt,True
jstor-2451930,True
bulletinunitedst2981971unit,True
biologicalbullet199mari,True
presidentsreport1946univ,True
laboratorymanual00boye,True
faunalstudyofbi181987gemm,True
proceedingsofb1071994biol,True
journaloflinnean26189798linn,True
jstor-1641896,True
bub_gb_ghqNJmg5XBMC,True
cbarchive_38428_zurkenntnisderplanktonsundderb9999,True
returnbritishmus90brit,True
americangeologi45wincgoog,True
bulletinsofameri271274pale,True
HumorMagazines,True
biostor-95168,True
generalzoology00alex,True
NASA_NTRS_Archive_19760020629,True
jahresberichtder308586natu,False
cbarchive_101071_effectsofbacterialfilmsonthese1981,True
cbarchive_110911_foraminifera41856,True
in.ernet.dli.2015.24946,True
essayonclassific1962agas,True
zoologicalreco4811911zool,True
nervoussystemofc00towerich,True
bulletinsofameri275277pale,True
cu31924031042637,True
graduateschool1120indi,True
pcreports08canauoft,True
bollettinodellas71898soci,False
bulletinnewyork981905newy,True
bulletinofbuffal71901buff,True
journalofwashin261936wash,True
b21506814,True
comparativeanato00bellrich,True
jstor-2447679,True
cbarchive_37931_thecoelenteratetaxaofjoshuaald1950,True
microscopyofdrin1899whip,True
philtrans04161216,True
jstor-1637655,True
zhongguogushengw00gush83,True
faunaofmartineze00dickrich,True
acomprehensiveg00grabgoog,True
marineinvertebr00mcingoog,True
marylandgeologi16survgoog,True
boletindelasocie51197781soci,False
b24856046,True
annualreportgeo08unkngoog,True
annalsandmagazi04unkngoog,True
annualreportofd191920harv,True
annualrepor1819001901newy,True
cu31924000955058,True
biostor-89793,True
checklistshells00smitrich,True
deepoceanbiodete05mura,True
biostor-92871,True
biostor-88139,True
worldbeneaththew009216mbp,True
biostor-94783,True
bulletinofmuseum20harv,True
bulletinofmuseum54harv,True
bulletin34351970peab,True
jstor-1535941,True
memoirsgeologicivgeol,False
principlesofsedi00twen,True
palaeontologyinv032190mbp,True
zoologicalrecor511914zool,True
s2annalsmagazine06londuoft,True
storyofearthscie00rich,True
bulletinofbritis18brit,True
generalembryolog101963hubr,True
theoryofevolutio00franuoft,True
memoirespresente6190inst,True
bulletin08amergoog,True
jstor-1645289,True
annalsmagazineof07lond,True
analysisraciald01montgoog,True
examinationwate00thregoog,True
bulletin03usgoog,True
quarterlyjourna24londgoog,True
biostor-119523,True
no89circular10johnuoft,True
fossilsofontario02bolt,True
shelledinvertebr101931bass,True
b28128746,False
bulletinofgeol271916geol,True
reportonprogress1922unit,True
correlationoford00phil,True
fossilechiniofwe00jackiala,True
guidetoaquarium00staz,True
in.ernet.dli.2015.20832,True
jstor-1629522,True
gov.uspto.patents.application.10522911,True
bulletinofzoolog50inte,True
annualaddressesp00nortrich,True
jstor-30054887,True
cu31924004600650,True
bibliograp2519131914conc,False
earthlifeworksof00roya,True
specialscientifi31usfi,True
jstor-2469272,True
internationpaleo1908royauoft,True
palaeontology14121971pala,True
b21938209,True
goodwillcurleyno00wagn,True
VictorianNatura79Fiel,True
textbookembryol05heidgoog,True
biostor-92131,True
bihangtillkongls194kung,False
earthsciencefiel1957illi,True
jstor-2453545,True
jstor-30063604,True
zoologicalnamesl1947pear,True
redescription00frit,True
biostor-90408,True
DTIC_ADA046346,True
cbarchive_49816_biologicalaspectsofmangrovemol1969,True
bibliographyand01weekgoog,True
biostor-88827,True
contributionstog00vaug,True
paleozoicsection00will,True
transzo00root,True
waldolschmittpa00schmp,True
guideleaflet62odom,True
cassellsnaturalh05dunc,True
b22009528,False
palaeontology5121962pala,True
reportongeologi00wortgoog,True
americanjourna3451893newh,True
canadiannatural04montgoog,True
gov.uspto.patents.application.09936124,True
b28070744,False
presidentsreport1948univ,True
DTIC_AD0011335,True
biostor-120256,True
b28121831_0002,False
syllabusofhistor00coluiala,True
jstor-1630238,True
b21724921,True
bulletinofnatura562natu,True
proceedingsofuni1221967unit,True
geologyenergymin00cruv,True
contributiontoam02agas,True
biostor-100031,True
abhandlungenzur6,False
seasidestudiesin00agas_1,True
universityofcali1190105univ,True
tetractysnaturae00gori,False
report43sciegoog,True
communalhierarch00wate,True
cbarchive_38571_thebipolartheory1868,True
bulletinofbuffal06buffuoft,True
MemoirsQueensla33QueeA,True
cbarchive_38497_bersichtderingistelsachthunder-1912,True
abiologicalexam00commgoog,True
jstor-30055522,True
naturalistsdirec1896cass,True
zoologicalreco4111904zool,True
reportonpaleont08survgoog,True
zoologischerjahr188101staz,False
BIOLOGICALANDLIM00MICH09232.ome,True
bulletinofmuseum159harv,True
cbarchive_133793_faunaoftheblackrivergroupinthe1935,True
gov.uspto.patents.application.10510369,True
distributionofos00sloa,True
breviora5502harv,True
methodsemployed00hovegoog,True
bulletinnewyorks3851newy,True
internationalca35britgoog,True
edinburghnewphi05unkngoog,True
pubmed-PMC3946187,True
gayana5354198990univ,False
palaeontology9121966pala,True
proceedingsofli921967linn,True
b28092533,True
cihm_82849,True
proceedingsofann251924amer,True
biostor-119427,True
collegezoology00hegnuoft,True
ASummaryOfTheGeologyOfIndia,True
elementsofgeolog00zumb,True
biostor-89052,True
palaeontologyors00owen,True
cbarchive_53067_onsomeexotichydroidsintheswedi9999,True
bulletinsofameri363pale,True
louisianaconserv2v10depa,True
in.ernet.dli.2015.459046,True
recordsofrocksor00symoiala,True
cbarchive_33851_bemrkningeroverdetadriatiskeha1853,True
jstor-1764173,True
microscopyofdrin00whiprich,True
jstor-2451989,True
bulletinofbritis45brit,True
journalproceedin1091roya,True
geologymineralre82wanl,True
palaeontology31341988pala,True
jstor-1627094,True
geologicalreport02sher,True
s4annalsmagazine07londuoft,True
B-001-004-301,True
bibliographiage00belggoog,False
bulletinofbritis4511brit,True
jstor-2449305,True
reportonpaleont03survgoog,True
DTIC_ADA262158,True
ageneraloutline00jonegoog,True
ERIC_ED477329,True
bibliographynor00nickgoog,True
in.ernet.dli.2015.270883,True
examinationofwate2thre,True
worldbeforedelu00figugoog,True
biostor-91036,True
bulletinofbritis11zoollond,True
ERIC_ED037339,True
ost-biology-principles_of_animal_biology,True
biostor-88539,True
guidebook00newe,True
schoolminesquar51chemgoog,True
wissenschaftlich91906komm,False
ERIC_ED376028,True
annotatedsystema00scud,True
philtrans00764445,True
mobot31753003646350,False
proceedingsofyor1819york,True
in.ernet.dli.2015.27520,True
cbarchive_134756_sedgwickmuseumnotesnewfossilsf1864,True
pubmed-PMC3117780,True
biostor-86606,True
londonedinburghp18lond,True
geologicalreport00sher,True
pubmed-PMC4023257,True
biostor-99532,False
ArtFormsOfNatureByErnstHaeckl,False
specialscientifi08usfi,True
cbarchive_131866_descriptionsofnewspeciesofuppe1878,True
biostor-91629,True
reconnaissancege00meis,True
biostor-119681,True
DTIC_ADA039888,True
annualreportofla61918lagu,True
mineralgrantcoun00west,True
palaeontology33121990pala,True
universityofcali7191012univ,True
pleistocenedepo00assogoog,True
jstor-2446759,True
proceedingsoflin191519linn,True
generalzoology00good,True
textbookcompara01haecgoog,True
museumbulletin3geol,True
cbarchive_107374_biologicaldescriptionsofcertan1880,True
foldtanikozlony4187magy,False
quarterlyjournal111871lond,True
twentiethcentury00adyerich,True
proceedingsoflin74linn,True
quarterlyjourna17londgoog,True
coastalplainnor00millgoog,True
geologicalsurve00broagoog,True
biologyimpactofz00ontauoft,True
biostor-107047,True
americangeologi27wincgoog,True
jstor-108888,True
dli.zoological.records.022.01,True
guideleafletgeol1962boar,True
monthlymicroscop03roya,True
advancementofsci00lankrich,True
DTIC_ADA356461,True
bulletin1419211923illi,True
bulletinunited1061920unit,True
biennialreports02resogoog,True
biostor-93747,True
CFGEDI1928010101019280001,False
palaeontology14341971pala,True
newnatuhist06lyderich,True
pubmed-PMC3698692,True
cbarchive_105665_parasitesoffishesofbeaufortnor1904,True
in.ernet.dli.2015.534498,True
in.ernet.dli.2015.499819,True
examinationofwat00thre,True
biostor-75593,True
archivfurgeschic8010berl,False
biostor-118559,True
boletindelasocie4243196970soci,False
cbarchive_48582_zoologicalinvestigationsamongt9999,True
archivfrnaturg7503berl,False
reportwarwickshi37warw,True
bulletinofbritis10brit,True
1859advancedtext00pageuoft,True
elementszoology00davegoog,True
insectsotherinve21grol,True
bulletinofzoolo612004inte,True
jstor-4059681,True
guidebook72newe,True
lehrbuchdervergl06kors,False
oversigtoverindr1910stad,False
anelementarytex01grifgoog,True
oceanusv0903wood,True
jstor-983938,True
b22400977,True
cbarchive_36874_thesystematicstatusofmytilusga1984,True
handbuchderpala03zittgoog,False
undergroundwater00step,True
journalentomolo00biolgoog,True
cbarchive_35560_solenogastresundcaudofoveatamo1969,True
biostor-118782,True
professionalpap86sgoog,True
reportonscientif0401scot,True
cu31924101522054,True
cbarchive_132058_notesonnewandlittleknownwaverl1890,True
bulletinofzoolog52inte,True
economicalgeolog02wortrich,True
publicationsins1univ,True
cbarchive_100305_supplementzudenindicesgenerumv1887,True
marinepoolmadiso114lowe,True
divninternational1914royauoft,True
DTIC_ADA487552,True
reportonmarinebo00unit,True
internationalca06britgoog,True
zoologischejahrb0286jena,False
biologicalbullet109mari,True
bulletingeologi01geolgoog,True
marinefoulingorg00millpdf,True
biostor-103898,True
atextbookgeolog00grabgoog,True
in.ernet.dli.2015.229853,True
bulletinofzoolog15nome,True
lehrbuchdervergl189303kors,False
jstor-2450445,True
animalsofvineyard00verrrich,True
smithsonianyear7273smit,True
bulletinofnatura561natu,True
kentuckymarylan00sohn,True
geologyofcyprus00bellrich,True
cataloguefossil00greggoog,True
contributiontoam02agasrich,True
animalparasites01josegoog,True
00921238.85096.emory.edu,True
uoftreportgov1922univ,True
biostor-94752,True
oceanmarinedicti00davi,True
generalguide30amer,True
jstor-30066445,True
bulletinofzoolog33inte,True
bulletinofmuseum46harv,True
jstor-1629521,True
biostor-99024,True
ahandlistgenera01ogilgoog,True
proceedingsofind1919indi,True
bulletinbuffalo02sciegoog,True
jstor-1629523,True
generalembryolog081959hubr,True
boletindelasocie4950197576soci,False
zoologicalrecor541917zool,True
biostor-84,True
adjustableclass01browgoog,True
bulletinofbritis48zoollond,True
naturalistsguide00mayna,True
zoologischerjahr1886staz,False
biostor-102577,True
larvaepostlarval00hump,True
cu31924003021494,True
b21984657_0005,False
canadianrecords06montgoog,True
cbarchive_105869_arevisionofthespeciesofsertula1950,True
B-001-002-193,True
boletindelasocie481974soci,False
miocene01mary_0,True
methodsforobc500mari,True
historygeologya02zittgoog,True
proceedingsofcal0429cali,True
cbarchive_106364_thepycnogonidofthewesternnorth1878,True
bulletinofunited1531geol,True
jstor-1631126,True
annualreport03usgoog,True
b2808293x,True
DTIC_ADA347164,True
oncoralreefsisla00dana,True
memoirsofgeologi21124geol,False
bulletinofgeolog26geol,True
williamarthurpar00frit,True
demagtvanhetkle00hartgoog,False
syrphidofethiopi00britrich,True
bibliographiainv01nati,True
bryozoaofwoodsho00osbu,True
newyorkstatemuse3361newy,True
catalogueprepar00musegoog,True
bulletinofbritis28zoollond,True
b21938969,True
pastspeakstoyous71965live,True
biostor-99448,False
elementarygeolo00smitgoog,True
cbarchive_133660_thefaunaoftheresiduaryauburnch9999,True
centennialhisto00olivgoog,True
elementarytextbo0201clau,True
in.ernet.dli.2015.232337,True
invertebratepale00twen,True
proceedingsoflin010110linn,True
dictionaryofeart00stie,True
foyldtanikoyzlo130magyc,False
jstor-6735,True
jstor-4061269,True
stratigraphyofpe00hind,True
textbookofgeolog01grabuoft,True
pastspeakstoyous07live,True
zoologischeranze17deut,True
B-001-014-467,True
abibliographypr00thomgoog,True
biostor-91694,True
b29308860,True
boletindelasocie6062198991soci,False
cu31924012131219,True
bulletinvolume14usgoog,True
jstor-83357,True
jstor-1764064,True
biostor-93404,True
internationalca04britgoog,True
divkinternational1904royauoft,True
NASA_NTRS_Archive_20140011360,True
annualrepo1314186061newy,True
biostor-118551,True
bulletinsofameri248087193839pale,True
annualreportsta06survgoog,True
cbarchive_38342_onvariousprinciplesofzoologica1867,True
annualreports1890acad,True
studyonstratigra00cale,True
biostor-108545,True
biostor-103025,True
bulletinuniteds19sgoog,True
B-001-014-329,True
losprimerosantoz00ange,False
remarksonhelioli00lindrich,True
pictorialencyclo00stan,True
MemoirsMuseumVi50MuseA,False
textbookofembryo02korsrich,True
in.ernet.dli.2015.217064,True
annualreportofd192021harv,True
palaeontographic54cass,False
veliger1919761977cali,True
biostor-679,True
reportuponinvert00verruoft,True
geologicalrepor02shergoog,True
jstor-30054611,True
b2806916x,True
jstor-2452468,True
cbarchive_110753_zurhydrachnidensynonymie1878,True
journalofroyalmi1899roya,True
cu31924056504735,True
reportofbritisha85brit,True
invertebrateanim1979linc,True
proceedingsyork04socigoog,True
annualreport01niaggoog,True
palaeontographi211915cana,False
report1886harv,True
charlesdarwinpeo00donn,True
naturalhistoryof06hall,True
allanhancockatla05alla,True
proceedingsofuni691927unit,True
reports00miss,True
marylandgeologic01mary,True
ohiofossils00laro,True
annualreportof5441900newy,True
archivfrdienat15191120pr,False
cihm_62682,True
Catalog2012FritzMueller2aEd,False
syllabusofcourselecture00braniala,True
biologicalbullet119mari,True
RogickBryozoaOfTheUS1956,True
biostor-73,True
biostor-92872,True
bulletinuniteds99unkngoog,True
cbarchive_105664_parasitesoffishesofbeaufortnor1904,True
petrographyorigi245bigg,True
monographiedesbr00jull,False
biostor-118751,True
biologycodeofche00nati,True
proceedingsoflin190912linn,True
marylandgeologi07survgoog,True
jstor-2451612,True
carnegieinstitu61washgoog,True
catalogueoffossi1189brit,True
proceedingsoflin103linn,True
mobot31753002558457,False
in.ernet.dli.2015.271797,True
in.ernet.dli.2015.26574,True
americanjournal315unkngoog,True
worldbeforedelug00figuuoft,True
harrimanalaskase11harr,True
bulletinnewyor1031906newy,True
biostor-75538,True
in.ernet.dli.2015.28171,True
fws0bsusfi850720usfi,True
geologistpopular67mack,True
geologistpopular07londuoft,True
bulletinnewyork211898newy,True
methodsofstudyin63agas,True
dli.zoological.records.001.03,True
comparisonofresp00shel,True
proceedings10assogoog,True
jstor-30079377,True
zoologischerjahr188201staz,False
RogickAdditionsToNorth1934,True
philtrans00230284,True
carnegieinstitut1919carn,True
ERIC_ED018376,True
bulletin34peab,True
biostor-93474,True
zoologicalrecor551918zool,True
manualofcommonin00prat,True
bulletin44geol,True
newnaturalhistor06lyderich,True
jstor-30067841,True
biostor-89945,True
geologyofpittsbu00unse,True
annalsmagazineof43lond,True
naturaenovitate151893berl,False
proceedingsunit07unkngoog,True
bibliographiazoo41899conc,False
DTIC_AD0124875,True
biostor-90041,True
DTIC_ADA075023,True
geologicalbiolog00will,True
partialsyllabic00cuttgoog,True
cbarchive_52686_contributionsfromthelaboratory1906,True
biostor-107012,True
stratigraphycorr00dunbrich,True
geologyofchicago01bret,True
Excursionbuchod00n,False
mcznewsletter9119harv,True
cihm_82612,True
partialsyllabi00cutt,True
geologyofkentuck00millrich,True
bulletinofmuseum23harv,True
annalsmagazineof2018unse,True
cu31924031170131,True
annalsmagazineof931919lond,True
jstor-1759521,True
abhandlungenzur05landgoog,False
cbarchive_132875_thecorrelationofcertaindevonia1895,True
conspectusmethod00conc,True
marylandgeologi13survgoog,True
devonianfaunasin00will,True
cu31924003139924,True
b24756945,True
oceanworldofjacq03cous,True
malacologicalnot291haas,True
descriptiosystem00mait,False
zoologischeranze95deut,True
pareports08canauoft,True
proceedingscali00frangoog,True
panamericangeolo281901desm,True
jstor-30054588,True
jstor-2448697,True
royalnaturalhist06lydeuoft,True
proceedingsroya04victgoog,True
postilla2242000peab,True
vademicrotomists00leearich,True
reportprovincial1912brit,True
corrosionprotect00watk,True
bibliographiainv08nati,True
DTIC_ADA040655,True
jstor-1628680,True
DTIC_ADA098338,True
mecumvademicroto00leearich,True
universityofcali9191113univ,True
dli.zoological.ess.008,True
textbookofcompar01lang,True
americanjournal00labogoog,True
jstor-1636321,True
agingnaturalhist00rick,True
congressionalse266offigoog,True
guideleaflet61odom,True
biostor-101216,True
b2808648x,True
panamericangeolo361905desm,True
gov.uspto.patents.application.09811509,True
infootstepsoftrj10sive,True
bulletinunitedst1651933unit,True
cbarchive_133764_upperordovicianfaunasinlakecha1890,True
reminiscencesamo00westrich,True
wellesleynews02127well,True
quarterlyjourna231867geol,True
b22291556,True
jstor-3221843,True
aquariumguideofz00stazrich,True
seasidestudiesin01agas,True
mindinnatureoro02clargoog,True
victoriannatural37fiel,True
RogickStudiesOnMarineXII1959,True
acataloguebriti01morrgoog,True
publicationsinbi41nati,True
biostor-91908,True
advancedtextbook00pagerich,True
bryozoaofpacific03osbu,True
atreatiseonbuil01hullgoog,True
naturalhistorysu00nati,True
jstor-41224480,True
pereports08canauoft,True
historicalgeolog00huss,True
monographof491895pala,True
foldtanikozlony1318magy,False
reportonprogress1912unit,True
cihm_82200,True
ost-geography-ecologicalanimal030544mbp,True
notesonnaturalhi00norm,True
listofpublicatio00carn,True
biostor-93452,True
jstor-1634751,True
in.ernet.dli.2015.42077,True
studyofcachecree00croc,True
proceedingsunit12unkngoog,True
proceedingsofcal0435cali,True
fossilechiniofwe00jack,True
biostor-78994,True
upperordovician00nickgoog,True
alexanderagassi00murrgoog,True
imarinebottomsam00carn,True
biostor-94811,True
transactionsmic02londgoog,True
reportofcommissi17172unit,True
palontologyfossi00romi,True
rasgemsahgebelz00mitcgoog,True
biostor-118321,True
in.ernet.dli.2015.89650,True
handbooktocommon00brus,True
proceedings06socigoog,True
bulletinofzoolog24inte,True
zurzoogeographie00stol,False
fieldreportocean00unit,True
annualreportofge1921brituoft,True
biostor-75576,True
americangeologi63wincgoog,True
reportonprogres01unkngoog,True
mittheilungenaus16magy,False
jahresberichtder1187comm,False
dli.zoological.cas.030,True
DTIC_ADA322787,True
jstor-4058570,True
cbarchive_110197_epizoicbarnaclesonpleurodirant1882,True
foldtanikozlony9187magy,False
biostor-93562,True
researchesonfora00carprich,True
fossilskeytopast00fort,True
microtomistsvad09leegoog,True
aquaticpestsonir00otto,True
reportofstateofi00illi,True
bulletinnewyork651903newy,True
in.ernet.dli.2015.229856,True
parisareaparisqu1951raas,True
DTIC_ADA166236,True
principlesofanim00shul,True
shortpapersongeo183lowe,True
in.ernet.dli.2015.126404,True
Historianatural00Semi,False
jstor-4063719,True
voyagechallenge00thomgoog,True
biostor-95003,True
microtomistsvade00leeaiala,True
biostor-118574,True
jstor-1645471,True
typefossilcoelen374forn,True
textbookofgenera00kellrich,True
cbarchive_134699_descriptionsoffossilinvertebra1845,True
cbarchive_34169_planktonicmetamorphicandearlyb1981,True
cbarchive_110578_biologyandeconomicvalueofthese1904,True
reportonflorida00agasgoog,True
stratigraphyand00dunbgoog,True
britishtunicatau01alde,True
comparativestudy00macd,True
publications00survgoog,True
proceedings2819491953bris,True
bulletinuniteds191882unit,True
